Number of Vehicles Stopped,Total Waiting Time of All Vehicles,Total CO2 Emissions Released
0,0.0,23357.152534355333
0,0.0,21325.307504750857
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,6887.236410984073
0,0.0,0.0
0,0.0,1476.5854045944636
0,0.0,2790.4050518844756
0,0.0,1405.924599678172
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,14930.281846326376
0,0.0,22954.156100292836
0,0.0,0.0
0,0.0,18143.548850399802
0,0.0,19995.38925044273
0,0.0,19573.78116442107
0,0.0,8107.418955805907
0,0.0,8115.442124853029
0,0.0,3577.4388938782017
0,0.0,16972.67464803162
0,0.0,0.0
0,0.0,0.0
0,0.0,7857.973023556626
0,0.0,13196.075407832048
0,0.0,15491.680515636366
0,0.0,0.0
0,0.0,22847.104788511875
0,0.0,11079.344498752831
0,0.0,9867.663104957617
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,6318.617271626748
0,0.0,2891.98254544564
0,0.0,0.0
0,0.0,6613.787938365607
0,0.0,17953.590693698414
0,0.0,17284.930506464803
0,0.0,14607.82005752599
0,0.0,17819.87998450381
0,0.0,28968.405354405742
0,0.0,0.0
0,0.0,16637.10401350782
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,9052.1933534143
0,0.0,0.0
0,0.0,3319.003577448371
0,0.0,0.0
0,0.0,3604.543723876901
0,0.0,0.0
0,0.0,3783.9628405126723
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,2957.463420524479
0,0.0,2759.83572999972
0,0.0,0.0
0,0.0,2146.339111945853
0,0.0,4709.373191216464
0,0.0,2477.047459797494
0,0.0,2476.0300654041207
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,3262.5119836807417
0,0.0,0.0
0,0.0,4632.773776737398
0,0.0,2136.502513706691
0,0.0,16759.20459225707
0,0.0,10500.485090191532
0,0.0,18012.763462356048
0,0.0,12836.867142131847
0,0.0,13635.13155114224
0,0.0,28259.11394821031
0,0.0,21242.762862091327
0,0.0,2306.5893549671623
0,0.0,5735.3263530974045
0,0.0,3037.629599575114
0,0.0,1661.0256086395611
0,0.0,7888.2834291029
0,0.0,5323.587302497031
0,0.0,5041.728236215524
0,0.0,9173.872183754112
0,0.0,6696.139192487504
0,0.0,23038.60692874273
0,0.0,9476.288184100373
0,0.0,26445.90255438261
0,0.0,6656.522879834747
0,0.0,26072.827887569987
0,0.0,9521.687096824171
0,0.0,29191.907608434885
0,0.0,22050.85669992612
0,0.0,11674.164697482862
0,0.0,18900.92129421121
0,0.0,26053.511015140506
0,0.0,25746.879494619592
0,0.0,28867.556524342843
0,0.0,34897.522645164805
0,0.0,12195.742944110549
1,1.0,20056.800349376972
1,2.0,8903.610479653144
2,4.0,11480.676813223767
3,7.0,14365.83280589277
3,10.0,24673.862306429837
2,7.0,38257.449773059096
2,5.0,21278.563766585536
1,5.0,48277.96213694326
1,6.0,28971.02054025473
1,7.0,37498.04310229384
1,8.0,57069.71545742644
1,9.0,34377.62766760534
1,10.0,41463.62388694427
2,12.0,56694.413068400914
2,3.0,45600.25220974321
2,3.0,37503.78871495742
1,3.0,63023.39426754147
1,4.0,41588.0154373419
1,5.0,51655.76953162161
1,6.0,76159.53545351878
1,7.0,45191.24182102642
1,8.0,52262.94727687389
1,9.0,51555.02809012084
1,10.0,50104.95000719193
1,11.0,57968.36180994361
2,13.0,75296.14048386802
2,15.0,70773.90580046353
2,17.0,88389.10665570955
2,19.0,53620.68181386396
2,21.0,65010.194059968126
2,23.0,38336.250073282616
2,25.0,62945.92157619615
2,27.0,59252.9007086068
2,29.0,59039.94168993227
2,31.0,37782.89167721625
2,33.0,58677.27754218872
2,35.0,36262.69437196835
2,37.0,58415.197325806366
2,39.0,37473.578818904105
2,41.0,24466.17857179095
2,43.0,42016.732717810715
2,45.0,23544.423129591236
2,47.0,39464.552746675996
2,49.0,39580.42248826811
2,51.0,33236.75209776217
2,53.0,15205.500074218577
2,55.0,33222.5050928941
3,58.0,36416.37274084683
3,61.0,24947.224377943563
3,64.0,37091.65517254652
3,67.0,18276.165236649827
4,71.0,34354.686526398305
4,75.0,19864.30183498861
4,79.0,38112.348772142985
4,83.0,30701.445029897517
4,87.0,34884.89952899603
4,91.0,20121.499553658206
5,96.0,41578.23026039504
5,101.0,29427.187844582197
4,60.0,26079.580144026055
4,29.0,36077.40275014032
3,18.0,23276.704660422874
3,10.0,46259.614153794115
4,14.0,25700.19535023725
4,18.0,29559.81797502393
5,23.0,24407.674055797143
6,29.0,31016.701955156845
6,35.0,37331.92123592287
7,42.0,36749.841831630925
8,50.0,38209.71840548402
9,59.0,42787.71406465878
8,66.0,45134.0777109529
9,75.0,50476.06567707191
10,85.0,33495.1238395623
10,95.0,33524.332227351704
11,106.0,38179.07761741896
11,117.0,35381.7140004198
11,128.0,33438.34928075379
11,139.0,35297.45270744553
10,127.0,35935.576951865165
9,116.0,31363.04967961872
8,105.0,33526.58933203104
7,93.0,30826.989693907064
6,81.0,31816.07523535577
6,69.0,39376.50347981685
5,57.0,44371.82527319359
4,44.0,30334.17859901584
4,48.0,29003.54436407319
3,35.0,29369.801231786452
2,21.0,47884.08897210162
1,7.0,35960.66897270892
1,8.0,43222.65451637792
1,9.0,38603.57171693575
1,10.0,58312.71761391241
1,11.0,51546.25651743555
2,13.0,78661.34061628989
2,15.0,36799.87960411943
2,17.0,31422.278544497174
2,19.0,40222.27546007626
2,21.0,32507.802475846038
2,23.0,46947.67853637413
2,25.0,38075.925451175244
3,28.0,50391.39418260392
3,31.0,43844.344342291384
3,34.0,48667.706056285926
3,37.0,31584.893925661247
3,40.0,21131.955620217286
3,43.0,23633.42743545832
3,46.0,26260.840264040773
3,49.0,45902.15890573824
3,52.0,42001.06623840541
3,55.0,23815.580135306136
4,59.0,37607.07490166371
4,63.0,22496.13072246885
4,67.0,45548.4421863144
4,71.0,24725.653017280565
4,75.0,42970.273052828416
4,79.0,48998.96584169711
4,83.0,56100.018070959515
4,87.0,28938.314474219787
4,91.0,44422.728137156046
4,95.0,43707.19797898678
4,99.0,30328.97152100338
4,103.0,15437.108948430176
3,66.0,19816.14128529186
3,39.0,21910.069290092488
2,17.0,28358.930056033656
2,4.0,30577.181760149473
3,7.0,32857.785118037515
4,11.0,33514.01490953528
4,15.0,36149.37968450502
5,20.0,24048.051468430538
5,25.0,28363.880022977104
6,31.0,22861.9618287909
7,38.0,23050.08991700701
7,45.0,24063.766483889594
8,53.0,26266.073333467048
9,62.0,31493.47084953352
11,73.0,34397.84454553267
11,70.0,31638.03852716717
10,67.0,31909.04078622253
9,63.0,34975.985493844986
8,58.0,32286.817938647248
7,53.0,34935.74757301687
6,48.0,37106.263385172315
5,42.0,59067.0304774345
4,37.0,31393.131041343626
3,31.0,31149.56997000681
3,34.0,36894.04464232755
2,26.0,23446.55829960933
2,28.0,24189.740604302195
2,30.0,32888.66040913944
3,33.0,37939.43736911913
3,36.0,34634.582055312145
3,39.0,37819.05577808256
3,42.0,35707.59612315068
3,45.0,70369.1564931706
3,48.0,58650.85205016514
3,51.0,60582.62948426776
3,54.0,38293.86347569089
3,57.0,43877.94989175323
3,60.0,49020.31340129434
3,63.0,53643.925096012266
4,67.0,37025.23283241561
4,71.0,34376.026193585385
4,75.0,34514.1448208185
4,79.0,54492.99080779585
4,83.0,36115.02785440964
4,87.0,56418.47863252995
4,91.0,47700.1898601929
4,95.0,47459.91113910721
4,99.0,56216.364609284865
4,103.0,44059.107407737
4,107.0,38727.32072532848
4,111.0,16520.0
4,115.0,16520.0
4,119.0,16520.0
4,123.0,16520.0
4,127.0,16520.0
4,131.0,16520.0
3,90.0,15291.38888888889
2,49.0,20481.759518790903
1,20.0,22691.314957186645
0,0.0,20308.875603628265
0,0.0,20830.76308595689
0,0.0,25860.596427210403
0,0.0,16977.639430609044
0,0.0,19300.362581893354
0,0.0,38640.77548772076
0,0.0,29150.331970633688
0,0.0,33585.95516629967
0,0.0,15712.269885479602
0,0.0,36820.142046865614
0,0.0,35023.46322562006
0,0.0,14597.075024283624
0,0.0,32097.624062126204
0,0.0,27339.46710172846
0,0.0,28002.658919230023
0,0.0,15598.143625821724
0,0.0,25238.572939964106
0,0.0,6336.527503225411
0,0.0,6796.321112530762
0,0.0,18447.496988202256
1,1.0,30570.540166740928
1,2.0,10219.820147718528
1,3.0,20935.7717048747
1,4.0,11179.902521572983
1,5.0,21331.154453459287
1,6.0,20451.824280453187
1,7.0,19828.35510292264
1,8.0,22603.644341924737
1,9.0,19767.684771068554
1,10.0,11381.097489428697
1,11.0,12957.811695286258
1,12.0,11707.854349565561
1,13.0,14373.958662969306
1,14.0,10104.377599392259
1,15.0,12002.645812531293
1,16.0,28492.77533591868
1,17.0,18421.441785184135
1,18.0,11514.776968803455
1,19.0,22594.76831920411
1,20.0,14229.12959580704
1,21.0,30832.94731563727
1,22.0,14713.260556344858
1,23.0,30649.58234164533
1,24.0,17146.426575234593
1,25.0,17658.818918481047
1,26.0,21883.58026348886
1,27.0,30233.628759489773
1,28.0,41130.704918498566
1,29.0,26638.242660990192
2,31.0,31295.733092480754
2,33.0,40245.47763316145
3,36.0,18003.66259142859
3,39.0,26136.878547744258
3,42.0,37950.89118065552
3,45.0,15861.986132309137
3,48.0,12954.92531521716
3,51.0,29874.277800052336
3,54.0,25883.359839266683
3,57.0,14447.59782650845
3,60.0,36257.7624839295
3,63.0,21014.452880963538
3,66.0,28958.29879546758
3,69.0,16216.21253843319
3,72.0,38293.01706827413
3,75.0,20343.683906890627
4,79.0,21003.771552630948
3,19.0,31965.35839723011
2,5.0,20857.219150667654
3,8.0,22781.08082662038
3,11.0,16766.807356765974
4,15.0,29321.328351994165
5,19.0,33811.022704831616
5,23.0,26947.054049502247
6,29.0,24495.35278066773
7,36.0,33267.10944974891
6,32.0,30290.624478825106
6,28.0,33698.60852064902
5,24.0,38229.58426516135
5,22.0,34033.313608714045
4,19.0,43033.73258661762
3,15.0,27949.24836532276
2,10.0,19804.632754760154
1,5.0,25414.8744022727
0,0.0,33947.63244826488
0,0.0,33579.27030968954
0,0.0,38218.68486612611
1,1.0,34552.84547912154
1,2.0,34430.071678230306
1,3.0,42229.35695299488
1,4.0,50576.33535201683
1,5.0,30238.566852297
1,6.0,35682.787854876704
1,7.0,30291.21626637947
1,8.0,40353.30708616517
1,9.0,43780.08912333645
1,10.0,49440.76848602989
1,11.0,59667.93671683673
1,12.0,58007.70114026726
1,13.0,66942.94416989379
1,14.0,40259.259599516736
1,15.0,35990.76487392328
1,16.0,40455.33030435156
1,17.0,40587.57048512206
1,18.0,46213.89009964598
1,19.0,67148.30823939649
1,20.0,59197.81061972414
1,21.0,41653.88397763835
1,22.0,19119.927349439917
1,23.0,21847.619771295696
1,24.0,23301.950972814873
1,25.0,28281.13067244121
1,26.0,5436.289321600509
2,28.0,22061.98341221494
3,31.0,19889.8871395801
5,36.0,18247.227094643524
3,8.0,13825.588804619805
3,7.0,13448.355436791626
2,6.0,17474.02090487723
2,8.0,19838.139476933204
2,10.0,40441.496532424266
2,12.0,23574.081137569632
2,14.0,21921.862027603587
2,16.0,23284.847698777994
2,18.0,25237.631572727536
2,20.0,34640.98024243279
2,22.0,36087.69702968375
2,24.0,48392.92104457729
2,26.0,41196.16916709959
2,28.0,40469.65719475156
2,30.0,29062.7669328
2,32.0,35003.791679211754
2,34.0,33006.19328407001
2,36.0,26870.330311281745
2,38.0,26261.62441702113
2,40.0,45496.602513302045
2,42.0,39693.25706890464
2,44.0,30363.05839683974
2,46.0,35627.305263367976
2,48.0,10105.79046848185
2,50.0,12927.553219722919
2,52.0,10213.777467909451
2,54.0,12691.074501963805
2,56.0,4622.5
2,58.0,4622.5
2,60.0,4622.5
2,62.0,4622.5
2,64.0,4622.5
2,66.0,4622.5
1,33.0,1997.7777777777778
0,0.0,2557.4702476063626
0,0.0,3882.688426052706
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,2175.2641776184987
0,0.0,0.0
0,0.0,3468.4519459373873
0,0.0,6400.960275395146
0,0.0,0.0
0,0.0,3153.7650823164468
0,0.0,4469.855880235593
0,0.0,12646.41815152849
0,0.0,4743.411933027606
0,0.0,15256.233170740226
0,0.0,6293.07669660474
0,0.0,18968.38342362578
0,0.0,17274.25949536154
0,0.0,5649.398078109967
0,0.0,19176.058999109802
0,0.0,19746.09073017585
0,0.0,15504.50328315612
0,0.0,10438.260844424174
0,0.0,38253.450501968844
0,0.0,22049.428382954946
0,0.0,11291.89692826152
0,0.0,17711.829840629147
0,0.0,21169.07332994369
0,0.0,21279.998695966104
1,1.0,20318.946864991776
2,3.0,19817.163725755625
2,5.0,9872.727841581713
2,4.0,24200.051878830833
1,2.0,21690.754697528828
1,1.0,34916.34255285345
1,1.0,27121.820626891786
0,0.0,38065.4931455394
0,0.0,23170.02588738481
0,0.0,30033.214293213932
0,0.0,32610.359534658946
0,0.0,29653.83801065193
0,0.0,36983.12353237033
0,0.0,45493.927529456785
0,0.0,49420.067379201675
0,0.0,51490.89436240963
0,0.0,33599.490507766364
0,0.0,29445.71917434955
0,0.0,31345.66564678374
0,0.0,24875.534332755728
0,0.0,38377.50787300099
0,0.0,50416.15401750752
0,0.0,43577.87698689175
0,0.0,24454.262582758645
0,0.0,25484.06541117996
0,0.0,15819.13006816947
0,0.0,8300.193133244466
0,0.0,19882.406320514652
0,0.0,17988.553315141333
0,0.0,20265.029475717456
0,0.0,46267.1273963952
0,0.0,17985.637266767808
0,0.0,19121.82378216312
0,0.0,28063.49456026378
0,0.0,27457.239335675462
0,0.0,41747.47466839192
0,0.0,17840.446831323305
0,0.0,41767.36031943712
0,0.0,69264.10888999235
0,0.0,23352.979805063307
0,0.0,25248.741989908238
0,0.0,32551.90993874498
0,0.0,31094.609491088053
0,0.0,67325.33345034497
0,0.0,36225.867223194175
0,0.0,60591.369049638146
1,1.0,37105.26530080127
2,3.0,48420.24923768722
3,6.0,60684.03688847169
3,4.0,41054.23168530196
1,2.0,34907.99580470073
0,0.0,39890.03768438201
0,0.0,29287.622883561235
0,0.0,33990.580799016505
0,0.0,38039.4082150032
0,0.0,46976.35688597334
0,0.0,50517.84075391629
0,0.0,45686.98152213041
0,0.0,64231.68034150248
0,0.0,38505.95631011533
0,0.0,46189.67254509286
0,0.0,47962.81665037286
0,0.0,49086.262649360884
0,0.0,67146.79057389405
0,0.0,53645.709644643386
0,0.0,60435.56478974513
0,0.0,73444.48065754987
0,0.0,54483.52729102174
0,0.0,24576.919357922867
0,0.0,37199.468681308506
0,0.0,19327.895162284873
0,0.0,25760.630077556612
0,0.0,34407.543987321784
0,0.0,4706.832189361611
0,0.0,23429.061581955844
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,6680.069725367881
0,0.0,1587.4185287616988
0,0.0,5753.894476360302
0,0.0,2911.73004917138
0,0.0,10865.616368363204
0,0.0,2219.160804618271
0,0.0,12732.259739884876
0,0.0,4642.568864972376
0,0.0,14529.778710717439
0,0.0,17587.856559960153
0,0.0,13939.181168855639
0,0.0,8082.175109464157
0,0.0,3552.752391876966
0,0.0,20411.529679396717
0,0.0,17908.12344962157
0,0.0,21311.228072206733
0,0.0,23801.078293392642
0,0.0,14209.724953366007
0,0.0,10844.043465894956
0,0.0,25283.15372264969
0,0.0,27700.872417980594
0,0.0,43411.87174621715
0,0.0,27201.66159869041
0,0.0,73683.8392348199
0,0.0,48175.133055880346
0,0.0,21031.31572595013
0,0.0,11734.624250676532
0,0.0,51602.487457751806
0,0.0,9003.519734235135
0,0.0,12189.591891851129
0,0.0,21870.343633529243
0,0.0,21421.957767361357
0,0.0,27235.843320421805
0,0.0,26263.270439560485
0,0.0,9479.009425430573
0,0.0,21604.77510621686
0,0.0,23585.16721449561
0,0.0,12115.865278671306
0,0.0,23806.08553234152
0,0.0,11222.749096729545
0,0.0,22553.338362627106
0,0.0,19778.623150797444
0,0.0,11513.551900129853
0,0.0,31906.54917450161
1,1.0,31150.557689829624
1,2.0,44490.85085958757
1,3.0,26445.644542376358
1,4.0,49552.47022536262
1,5.0,12846.811057718991
1,6.0,34804.06230470354
1,7.0,36757.88387723039
1,8.0,23116.047882606108
1,9.0,45984.73395626635
1,10.0,32780.20633198306
1,11.0,33982.57986493755
1,12.0,40173.84821084397
1,13.0,50760.92439607049
1,14.0,58467.20157694149
1,15.0,47285.92527111898
1,16.0,39553.83149559822
1,17.0,38739.13112636649
1,18.0,44335.36638881487
1,19.0,51647.10380339106
1,20.0,44897.82264640377
1,21.0,48002.664304620346
1,22.0,44981.42257808286
1,23.0,50540.423428068694
1,24.0,32002.078105495937
1,25.0,30861.666199110718
1,26.0,35045.10607459391
1,27.0,31057.27403115575
1,28.0,32290.609546860338
1,29.0,55272.354056764634
1,30.0,39478.65759930989
1,31.0,20070.59903407714
1,32.0,37336.08545371754
1,33.0,35954.27284561968
1,34.0,42908.73203168712
1,35.0,39137.42928517273
1,36.0,58956.94442935886
1,37.0,39537.5094678283
1,38.0,43311.558595471906
1,39.0,27520.80793657982
1,40.0,44344.396690522015
1,41.0,16240.115665760557
1,42.0,39391.18635882465
2,44.0,36308.16664704251
2,46.0,29125.36092245655
2,48.0,22631.275120817067
3,51.0,28861.252099249185
4,9.0,30717.20399670374
5,14.0,35292.9593692203
5,19.0,47530.65279017479
6,25.0,28398.4927397193
6,31.0,27088.37373539404
7,38.0,29527.680503563264
8,46.0,32032.948656693712
6,33.0,40392.09327044763
5,22.0,32111.40273710027
4,18.0,36667.88250637305
4,15.0,39019.282155367735
4,13.0,29303.70232551724
4,11.0,28695.88522875779
3,9.0,30898.851018294416
2,7.0,34227.51389652618
1,4.0,39381.51975766851
0,0.0,31653.30177924062
0,0.0,38545.40293390309
0,0.0,35273.430427613304
0,0.0,52106.28181793519
0,0.0,42712.27851036745
0,0.0,25942.06878877907
0,0.0,28460.300045392767
0,0.0,30841.46257741187
0,0.0,30433.669485192986
0,0.0,37414.22423104826
0,0.0,53824.717751730226
0,0.0,49325.32276223745
0,0.0,54407.3387162408
0,0.0,56732.81247156789
0,0.0,47890.63951558364
